time,Xm
1723.1,-13.10602812
1723.2,-13.09707126
1723.3,-13.08808843
1723.4,-13.07907967
1723.5,-13.07004503
1723.6,-13.06098457
1723.7,-13.05189833
1723.8,-13.04278636
1723.9,-13.03364872
1724,-13.02448545
1724.1,-13.0152966
1724.2,-13.00608223
1724.3,-12.99684238
1724.4,-12.98757712
1724.5,-12.97828648
1724.6,-12.96897053
1724.7,-12.95962932
1724.8,-12.95026289
1724.9,-12.9408713
1725,-12.93145461
1725.1,-12.92201287
1725.2,-12.91254613
1725.3,-12.90305445
1725.4,-12.89353787
1725.5,-12.88399647
1725.6,-12.87443028
1725.7,-12.86483938
1725.8,-12.8552238
1725.9,-12.84558361
1726,-12.83591887
1726.1,-12.82622962
1726.2,-12.81651593
1726.3,-12.80677786
1726.4,-12.79701546
1726.5,-12.78722879
1726.6,-12.77741791
1726.7,-12.76758287
1726.8,-12.75772374
1726.9,-12.74784057
1727,-12.73793342
1727.1,-12.72800235
1727.2,-12.71804742
1727.3,-12.7080687
1727.4,-12.69806623
1727.5,-12.68804009
1727.6,-12.67799033
1727.7,-12.66791701
1727.8,-12.6578202
1727.9,-12.64769995
1728,-12.63755633
1728.1,-12.62738941
1728.2,-12.61719923
1728.3,-12.60698587
1728.4,-12.59674939
1728.5,-12.58648985
1728.6,-12.57620732
1728.7,-12.56590185
1728.8,-12.55557352
1728.9,-12.54522239
1729,-12.53484852
1729.1,-12.52445198
1729.2,-12.51403283
1729.3,-12.50359114
1729.4,-12.49312698
1729.5,-12.48264041
1729.6,-12.47213149
1729.7,-12.46160029
1729.8,-12.45104689
1729.9,-12.44047134
1730,-12.42987371
1730.1,-12.41925407
1730.2,-12.4086125
1730.3,-12.39794905
1730.4,-12.3872638
1730.5,-12.3765568
1730.6,-12.36582815
1730.7,-12.35507789
1730.8,-12.3443061
1730.9,-12.33351285
1731,-12.32269821
1731.1,-12.31186225
1731.2,-12.30100504
1731.3,-12.29012665
1731.4,-12.27922715
1731.5,-12.26830661
1731.6,-12.2573651
1731.7,-12.2464027
1731.8,-12.23541947
1731.9,-12.22441548
1732,-12.21339082
1732.1,-12.20234554
1732.2,-12.19127974
1732.3,-12.18019346
1732.4,-12.1690868
1732.5,-12.15795982
1732.6,-12.1468126
1732.7,-12.13564521
1732.8,-12.12445773
1732.9,-12.11325022
1733,-12.10202277
1733.1,-12.09077545
1733.2,-12.07950833
1733.3,-12.06822149
1733.4,-12.05691501
1733.5,-12.04558896
1733.6,-12.03424341
1733.7,-12.02287845
1733.8,-12.01149414
1733.9,-12.00009057
1734,-11.98866781
1734.1,-11.97722594
1734.2,-11.96576504
1734.3,-11.95428518
1734.4,-11.94278645
1734.5,-11.93126891
1734.6,-11.91973265
1734.7,-11.90817775
1734.8,-11.89660428
1734.9,-11.88501233
1735,-11.87340197
1735.1,-11.86177328
1735.2,-11.85012634
1735.3,-11.83846124
1735.4,-11.82677805
1735.5,-11.81507685
1735.6,-11.80335772
1735.7,-11.79162074
1735.8,-11.779866
1735.9,-11.76809357
1736,-11.75630353
1736.1,-11.74449598
1736.2,-11.73267098
1736.3,-11.72082862
1736.4,-11.70896899
1736.5,-11.69709216
1736.6,-11.68519821
1736.7,-11.67328724
1736.8,-11.66135932
1736.9,-11.64941454
1737,-11.63745298
1737.1,-11.62547472
1737.2,-11.61347985
1737.3,-11.60146844
1737.4,-11.5894406
1737.5,-11.57739639
1737.6,-11.5653359
1737.7,-11.55325923
1737.8,-11.54116644
1737.9,-11.52905764
1738,-11.51693289
1738.1,-11.5047923
1738.2,-11.49263594
1738.3,-11.48046389
1738.4,-11.46827626
1738.5,-11.45607311
1738.6,-11.44385455
1738.7,-11.43162065
1738.8,-11.41937149
1738.9,-11.40710718
1739,-11.39482779
1739.1,-11.38253341
1739.2,-11.37022413
1739.3,-11.35790004
1739.4,-11.34556122
1739.5,-11.33320776
1739.6,-11.32083975
1739.7,-11.30845728
1739.8,-11.29606044
1739.9,-11.28364931
1740,-11.27122398
1740.1,-11.25878455
1740.2,-11.24633109
1740.3,-11.23386371
1740.4,-11.22138249
1740.5,-11.20888752
1740.6,-11.19637889
1740.7,-11.18385668
1740.8,-11.171321
1740.9,-11.15877192
1741,-11.14620955
1741.1,-11.13363396
1741.2,-11.12104526
1741.3,-11.10844353
1741.4,-11.09582886
1741.5,-11.08320134
1741.6,-11.07056108
1741.7,-11.05790814
1741.8,-11.04524264
1741.9,-11.03256466
1742,-11.01987429
1742.1,-11.00717163
1742.2,-10.99445676
1742.3,-10.98172979
1742.4,-10.96899079
1742.5,-10.95623987
1742.6,-10.94347712
1742.7,-10.93070263
1742.8,-10.9179165
1742.9,-10.90511881
1743,-10.89230966
1743.1,-10.87948915
1743.2,-10.86665736
1743.3,-10.8538144
1743.4,-10.84096035
1743.5,-10.82809532
1743.6,-10.81521939
1743.7,-10.80233265
1743.8,-10.78943521
1743.9,-10.77652716
1744,-10.76360859
1744.1,-10.7506796
1744.2,-10.73774028
1744.3,-10.72479073
1744.4,-10.71183103
1744.5,-10.6988613
1744.6,-10.68588162
1744.7,-10.67289209
1744.8,-10.6598928
1744.9,-10.64688385
1745,-10.63386534
1745.1,-10.62083736
1745.2,-10.60780001
1745.3,-10.59475338
1745.4,-10.58169757
1745.5,-10.56863268
1745.6,-10.5555588
1745.7,-10.54247603
1745.8,-10.52938447
1745.9,-10.51628421
1746,-10.50317535
1746.1,-10.49005798
1746.2,-10.47693221
1746.3,-10.46379813
1746.4,-10.45065583
1746.5,-10.43750543
1746.6,-10.424347
1746.7,-10.41118065
1746.8,-10.39800649
1746.9,-10.38482459
1747,-10.37163507
1747.1,-10.35843803
1747.2,-10.34523354
1747.3,-10.33202173
1747.4,-10.31880268
1747.5,-10.3055765
1747.6,-10.29234327
1747.7,-10.2791031
1747.8,-10.2658561
1747.9,-10.25260235
1748,-10.23934195
1748.1,-10.22607501
1748.2,-10.21280162
1748.3,-10.19952188
1748.4,-10.18623589
1748.5,-10.17294376
1748.6,-10.15964557
1748.7,-10.14634143
1748.8,-10.13303143
1748.9,-10.11971568
1749,-10.10639428
1749.1,-10.09306733
1749.2,-10.07973492
1749.3,-10.06639715
1749.4,-10.05305413
1749.5,-10.03970595
1749.6,-10.02635271
1749.7,-10.01299452
1749.8,-9.999631464
1749.9,-9.986263656
1750,-9.97289119
1750.1,-9.959514167
1750.2,-9.946132686
1750.3,-9.932746848
1750.4,-9.919356754
1750.5,-9.905962502
1750.6,-9.892564194
1750.7,-9.879161929
1750.8,-9.865755809
1750.9,-9.852345932
1751,-9.838932401
1751.1,-9.825515315
1751.2,-9.812094775
1751.3,-9.798670881
1751.4,-9.785243735
1751.5,-9.771813436
1751.6,-9.758380086
1751.7,-9.744943786
1751.8,-9.731504635
1751.9,-9.718062736
1752,-9.704618188
1752.1,-9.691171093
1752.2,-9.677721552
1752.3,-9.664269665
1752.4,-9.650815534
1752.5,-9.637359259
1752.6,-9.623900942
1752.7,-9.610440682
1752.8,-9.596978582
1752.9,-9.583514743
1753,-9.570049264
1753.1,-9.556582248
1753.2,-9.543113795
1753.3,-9.529644006
1753.4,-9.516172983
1753.5,-9.502700826
1753.6,-9.489227636
1753.7,-9.475753515
1753.8,-9.462278563
1753.9,-9.448802882
1754,-9.435326573
1754.1,-9.421849737
1754.2,-9.408372474
1754.3,-9.394894887
1754.4,-9.381417075
1754.5,-9.367939141
1754.6,-9.354461185
1754.7,-9.340983308
1754.8,-9.327505613
1754.9,-9.314028199
1755,-9.300551168
1755.1,-9.287074621
1755.2,-9.273598661
1755.3,-9.260123386
1755.4,-9.2466489
1755.5,-9.233175302
1755.6,-9.219702694
1755.7,-9.206231177
1755.8,-9.192760853
1755.9,-9.179291821
1756,-9.165824183
1756.1,-9.152358041
1756.2,-9.138893494
1756.3,-9.125430644
1756.4,-9.111969592
1756.5,-9.098510439
1756.6,-9.085053285
1756.7,-9.071598232
1756.8,-9.058145379
1756.9,-9.044694829
1757,-9.031246682
1757.1,-9.017801038
1757.2,-9.004357998
1757.3,-8.990917663
1757.4,-8.977480134
1757.5,-8.964045511
1757.6,-8.950613896
1757.7,-8.937185387
1757.8,-8.923760087
1757.9,-8.910338096
1758,-8.896919514
1758.1,-8.883504442
1758.2,-8.87009298
1758.3,-8.856685229
1758.4,-8.843281288
1758.5,-8.829881259
1758.6,-8.816485241
1758.7,-8.803093334
1758.8,-8.789705639
1758.9,-8.776322255
1759,-8.762943283
1759.1,-8.749568822
1759.2,-8.736198972
1759.3,-8.722833832
1759.4,-8.709473503
1759.5,-8.696118084
1759.6,-8.682767675
1759.7,-8.669422375
1759.8,-8.656082284
1759.9,-8.642747501
1760,-8.629418126
1760.1,-8.616094258
1760.2,-8.602775996
1760.3,-8.58946344
1760.4,-8.576156688
1760.5,-8.56285584
1760.6,-8.549560994
1760.7,-8.53627225
1760.8,-8.522989707
1760.9,-8.509713463
1761,-8.496443618
1761.1,-8.483180269
1761.2,-8.469923516
1761.3,-8.456673458
1761.4,-8.443430192
1761.5,-8.430193817
1761.6,-8.416964432
1761.7,-8.403742135
1761.8,-8.390527024
1761.9,-8.377319198
1762,-8.364118754
1762.1,-8.35092579
1762.2,-8.337740404
1762.3,-8.324562694
1762.4,-8.311392757
1762.5,-8.298230692
1762.6,-8.285076596
1762.7,-8.271930565
1762.8,-8.258792698
1762.9,-8.245663091
1763,-8.232541842
1763.1,-8.219429047
1763.2,-8.206324803
1763.3,-8.193229206
1763.4,-8.180142355
1763.5,-8.167064344
1763.6,-8.153995271
1763.7,-8.140935231
1763.8,-8.127884321
1763.9,-8.114842636
1764,-8.101810274
1764.1,-8.088787329
1764.2,-8.075773896
1764.3,-8.062770073
1764.4,-8.049775954
1764.5,-8.036791634
1764.6,-8.023817208
1764.7,-8.010852772
1764.8,-7.99789842
1764.9,-7.984954248
1765,-7.972020349
1765.1,-7.95909682
1765.2,-7.946183754
1765.3,-7.933281246
1765.4,-7.92038939
1765.5,-7.90750828
1765.6,-7.894638011
1765.7,-7.881778675
1765.8,-7.868930368
1765.9,-7.856093182
1766,-7.84326721
1766.1,-7.830452547
1766.2,-7.817649285
1766.3,-7.804857517
1766.4,-7.792077336
1766.5,-7.779308836
1766.6,-7.766552108
1766.7,-7.753807246
1766.8,-7.741074341
1766.9,-7.728353485
1767,-7.715644772
1767.1,-7.702948292
1767.2,-7.690264138
1767.3,-7.6775924
1767.4,-7.664933172
1767.5,-7.652286543
1767.6,-7.639652606
1767.7,-7.62703145
1767.8,-7.614423168
1767.9,-7.60182785
1768,-7.589245586
1768.1,-7.576676467
1768.2,-7.564120583
1768.3,-7.551578024
1768.4,-7.539048881
1768.5,-7.526533242
1768.6,-7.514031198
1768.7,-7.501542839
1768.8,-7.489068252
1768.9,-7.476607528
1769,-7.464160756
1769.1,-7.451728024
1769.2,-7.439309421
1769.3,-7.426905035
1769.4,-7.414514956
1769.5,-7.40213927
1769.6,-7.389778067
1769.7,-7.377431434
1769.8,-7.365099458
1769.9,-7.352782227
1770,-7.340479829
1770.1,-7.328192351
1770.2,-7.31591988
1770.3,-7.303662502
1770.4,-7.291420304
1770.5,-7.279193374
1770.6,-7.266981797
1770.7,-7.254785659
1770.8,-7.242605047
1770.9,-7.230440046
1771,-7.218290743
1771.1,-7.206157221
1771.2,-7.194039568
1771.3,-7.181937867
1771.4,-7.169852204
1771.5,-7.157782664
1771.6,-7.14572933
1771.7,-7.133692289
1771.8,-7.121671624
1771.9,-7.109667419
1772,-7.097679757
1772.1,-7.085708724
1772.2,-7.073754401
1772.3,-7.061816873
1772.4,-7.049896222
1772.5,-7.037992532
1772.6,-7.026105884
1772.7,-7.014236361
1772.8,-7.002384046
1772.9,-6.99054902
1773,-6.978731366
1773.1,-6.966931165
1773.2,-6.955148498
1773.3,-6.943383446
1773.4,-6.931636092
1773.5,-6.919906515
1773.6,-6.908194796
1773.7,-6.896501016
1773.8,-6.884825255
1773.9,-6.873167593
1774,-6.861528109
1774.1,-6.849906884
1774.2,-6.838303997
1774.3,-6.826719526
1774.4,-6.815153552
1774.5,-6.803606151
1774.6,-6.792077404
1774.7,-6.780567389
1774.8,-6.769076182
1774.9,-6.757603863
1775,-6.746150509
1775.1,-6.734716196
1775.2,-6.723301004
1775.3,-6.711905007
1775.4,-6.700528283
1775.5,-6.689170908
1775.6,-6.677832959
1775.7,-6.666514512
1775.8,-6.655215642
1775.9,-6.643936425
1776,-6.632676936
1776.1,-6.62143725
1776.2,-6.610217442
1776.3,-6.599017587
1776.4,-6.587837759
1776.5,-6.576678032
1776.6,-6.56553848
1776.7,-6.554419177
1776.8,-6.543320195
1776.9,-6.532241608
1777,-6.521183489
1777.1,-6.510145911
1777.2,-6.499128945
1777.3,-6.488132665
1777.4,-6.477157142
1777.5,-6.466202448
1777.6,-6.455268655
1777.7,-6.444355834
1777.8,-6.433464056
1777.9,-6.422593392
1778,-6.411743911
1778.1,-6.400915686
1778.2,-6.390108784
1778.3,-6.379323277
1778.4,-6.368559233
1778.5,-6.357816723
1778.6,-6.347095814
1778.7,-6.336396575
1778.8,-6.325719076
1778.9,-6.315063383
1779,-6.304429566
1779.1,-6.293817692
1779.2,-6.283227829
1779.3,-6.272660044
1779.4,-6.262114404
1779.5,-6.251590976
1779.6,-6.241089827
1779.7,-6.230611022
1779.8,-6.220154629
1779.9,-6.209720713
1780,-6.199309339
1780.1,-6.188920573
1780.2,-6.178554479
1780.3,-6.168211123
1780.4,-6.157890569
1780.5,-6.14759288
1780.6,-6.137318122
1780.7,-6.127066356
1780.8,-6.116837648
1780.9,-6.10663206
1781,-6.096449655
1781.1,-6.086290496
1781.2,-6.076154644
1781.3,-6.066042163
1781.4,-6.055953114
1781.5,-6.045887557
1781.6,-6.035845556
1781.7,-6.025827169
1781.8,-6.015832459
1781.9,-6.005861485
1782,-5.995914307
1782.1,-5.985990985
1782.2,-5.976091578
1782.3,-5.966216146
1782.4,-5.956364748
1782.5,-5.946537441
1782.6,-5.936734284
1782.7,-5.926955335
1782.8,-5.917200651
1782.9,-5.90747029
1783,-5.89776431
1783.1,-5.888082765
1783.2,-5.878425714
1783.3,-5.868793212
1783.4,-5.859185314
1783.5,-5.849602077
1783.6,-5.840043556
1783.7,-5.830509804
1783.8,-5.821000879
1783.9,-5.811516832
1784,-5.80205772
1784.1,-5.792623595
1784.2,-5.783214511
1784.3,-5.773830522
1784.4,-5.764471679
1784.5,-5.755138037
1784.6,-5.745829647
1784.7,-5.736546561
1784.8,-5.727288832
1784.9,-5.718056509
1785,-5.708849645
1785.1,-5.699668291
1785.2,-5.690512496
1785.3,-5.68138231
1785.4,-5.672277784
1785.5,-5.663198968
1785.6,-5.65414591
1785.7,-5.645118659
1785.8,-5.636117264
1785.9,-5.627141774
1786,-5.618192236
1786.1,-5.609268698
1786.2,-5.600371207
1786.3,-5.59149981
1786.4,-5.582654554
1786.5,-5.573835485
1786.6,-5.565042649
1786.7,-5.556276092
1786.8,-5.54753586
1786.9,-5.538821996
1787,-5.530134546
1787.1,-5.521473555
1787.2,-5.512839065
1787.3,-5.504231122
1787.4,-5.495649768
1787.5,-5.487095046
1787.6,-5.478566999
1787.7,-5.470065669
1787.8,-5.4615911
1787.9,-5.453143331
1788,-5.444722405
1788.1,-5.436328364
1788.2,-5.427961247
1788.3,-5.419621096
1788.4,-5.411307951
1788.5,-5.403021852
1788.6,-5.394762839
1788.7,-5.38653095
1788.8,-5.378326226
1788.9,-5.370148704
1789,-5.361998423
1789.1,-5.353875421
1789.2,-5.345779736
1789.3,-5.337711405
1789.4,-5.329670466
1789.5,-5.321656956
1789.6,-5.31367091
1789.7,-5.305712365
1789.8,-5.297781356
1789.9,-5.28987792
1790,-5.28200209
1790.1,-5.274153903
1790.2,-5.266333391
1790.3,-5.25854059
1790.4,-5.250775533
1790.5,-5.243038252
1790.6,-5.235328782
1790.7,-5.227647155
1790.8,-5.219993404
1790.9,-5.21236756
1791,-5.204769655
1791.1,-5.197199721
1791.2,-5.189657789
1791.3,-5.182143889
1791.4,-5.174658052
1791.5,-5.167200309
1791.6,-5.159770688
1791.7,-5.152369219
1791.8,-5.144995932
1791.9,-5.137650854
1792,-5.130334014
1792.1,-5.123045441
1792.2,-5.115785161
1792.3,-5.108553203
1792.4,-5.101349594
1792.5,-5.09417436
1792.6,-5.087027527
1792.7,-5.079909122
1792.8,-5.072819171
1792.9,-5.065757699
1793,-5.058724731
1793.1,-5.051720292
1793.2,-5.044744407
1793.3,-5.037797099
1793.4,-5.030878393
1793.5,-5.023988312
1793.6,-5.01712688
1793.7,-5.010294119
1793.8,-5.003490052
1793.9,-4.996714702
1794,-4.98996809
1794.1,-4.983250237
1794.2,-4.976561166
1794.3,-4.969900897
1794.4,-4.96326945
1794.5,-4.956666846
1794.6,-4.950093105
1794.7,-4.943548246
1794.8,-4.937032289
1794.9,-4.930545251
1795,-4.924087152
1795.1,-4.917658011
1795.2,-4.911257843
1795.3,-4.904886668
1795.4,-4.898544503
1795.5,-4.892231363
1795.6,-4.885947266
1795.7,-4.879692228
1795.8,-4.873466264
1795.9,-4.86726939
1796,-4.861101621
1796.1,-4.854962973
1796.2,-4.848853458
1796.3,-4.842773092
1796.4,-4.836721888
1796.5,-4.83069986
1796.6,-4.824707021
1796.7,-4.818743383
1796.8,-4.812808958
1796.9,-4.80690376
1797,-4.801027799
1797.1,-4.795181086
1797.2,-4.789363634
1797.3,-4.783575452
1797.4,-4.77781655
1797.5,-4.77208694
1797.6,-4.766386629
1797.7,-4.760715629
1797.8,-4.755073947
1797.9,-4.749461593
1798,-4.743878574
1798.1,-4.7383249
1798.2,-4.732800576
1798.3,-4.727305612
1798.4,-4.721840013
1798.5,-4.716403787
1798.6,-4.710996939
1798.7,-4.705619477
1798.8,-4.700271404
1798.9,-4.694952728
1799,-4.689663453
1799.1,-4.684403583
1799.2,-4.679173123
1799.3,-4.673972077
1799.4,-4.668800447
1799.5,-4.663658239
1799.6,-4.658545454
1799.7,-4.653462095
1799.8,-4.648408163
1799.9,-4.643383662
1800,-4.638388592
1800.1,-4.633422955
1800.2,-4.628486752
1800.3,-4.623579983
1800.4,-4.618702648
1800.5,-4.613854748
1800.6,-4.609036282
1800.7,-4.604247249
1800.8,-4.599487648
1800.9,-4.594757478
1801,-4.590056737
1801.1,-4.585385423
1801.2,-4.580743534
1801.3,-4.576131067
1801.4,-4.571548018
1801.5,-4.566994386
1801.6,-4.562470165
1801.7,-4.557975353
1801.8,-4.553509944
1801.9,-4.549073934
1802,-4.544667318
1802.1,-4.54029009
1802.2,-4.535942245
1802.3,-4.531623776
1802.4,-4.527334678
1802.5,-4.523074942
1802.6,-4.518844563
1802.7,-4.514643533
1802.8,-4.510471843
1802.9,-4.506329486
1803,-4.502216454
1803.1,-4.498132737
1803.2,-4.494078327
1803.3,-4.490053214
1803.4,-4.486057388
1803.5,-4.482090839
1803.6,-4.478153557
1803.7,-4.474245531
1803.8,-4.47036675
1803.9,-4.466517202
1804,-4.462696876
1804.1,-4.45890576
1804.2,-4.455143842
1804.3,-4.451411108
1804.4,-4.447707545
1804.5,-4.444033141
1804.6,-4.440387881
1804.7,-4.436771752
1804.8,-4.433184738
1804.9,-4.429626827
1805,-4.426098002
1805.1,-4.422598248
1805.2,-4.41912755
1805.3,-4.415685891
1805.4,-4.412273256
1805.5,-4.408889628
1805.6,-4.40553499
1805.7,-4.402209324
1805.8,-4.398912614
1805.9,-4.395644841
1806,-4.392405988
1806.1,-4.389196036
1806.2,-4.386014965
1806.3,-4.382862758
1806.4,-4.379739394
1806.5,-4.376644855
1806.6,-4.373579119
1806.7,-4.370542166
1806.8,-4.367533976
1806.9,-4.364554528
1807,-4.3616038
1807.1,-4.358681771
1807.2,-4.355788418
1807.3,-4.35292372
1807.4,-4.350087655
1807.5,-4.347280198
1807.6,-4.344501328
1807.7,-4.34175102
1807.8,-4.339029252
1807.9,-4.336335998
1808,-4.333671234
1808.1,-4.331034936
1808.2,-4.328427079
1808.3,-4.325847638
1808.4,-4.323296587
1808.5,-4.320773899
1808.6,-4.31827955
1808.7,-4.315813512
1808.8,-4.313375759
1808.9,-4.310966265
1809,-4.308585001
1809.1,-4.30623194
1809.2,-4.303907054
1809.3,-4.301610315
1809.4,-4.299341694
1809.5,-4.297101163
1809.6,-4.294888693
1809.7,-4.292704254
1809.8,-4.290547817
1809.9,-4.288419351
1810,-4.286318826
1810.1,-4.284246212
1810.2,-4.282201478
1810.3,-4.280184593
1810.4,-4.278195525
1810.5,-4.276234242
1810.6,-4.274300712
1810.7,-4.272394904
1810.8,-4.270516785
1810.9,-4.268666321
1811,-4.26684348
1811.1,-4.265048228
1811.2,-4.263280531
1811.3,-4.261540356
1811.4,-4.259827667
1811.5,-4.258142431
1811.6,-4.256484612
1811.7,-4.254854175
1811.8,-4.253251085
1811.9,-4.251675306
1812,-4.250126802
1812.1,-4.248605536
1812.2,-4.247111471
1812.3,-4.245644572
1812.4,-4.244204801
1812.5,-4.24279212
1812.6,-4.241406492
1812.7,-4.240047879
1812.8,-4.238716241
1812.9,-4.237411542
1813,-4.236133742
1813.1,-4.234882801
1813.2,-4.233658681
1813.3,-4.232461342
1813.4,-4.231290743
1813.5,-4.230146845
1813.6,-4.229029607
1813.7,-4.227938989
1813.8,-4.226874948
1813.9,-4.225837445
1814,-4.224826437
1814.1,-4.223841882
1814.2,-4.222883739
1814.3,-4.221951965
1814.4,-4.221046516
1814.5,-4.220167351
1814.6,-4.219314426
1814.7,-4.218487697
1814.8,-4.217687121
1814.9,-4.216912653
1815,-4.216164249
1815.1,-4.215441865
1815.2,-4.214745455
1815.3,-4.214074974
1815.4,-4.213430377
1815.5,-4.212811619
1815.6,-4.212218653
1815.7,-4.211651432
1815.8,-4.211109911
1815.9,-4.210594042
1816,-4.210103779
1816.1,-4.209639073
1816.2,-4.209199878
1816.3,-4.208786144
1816.4,-4.208397825
1816.5,-4.208034872
1816.6,-4.207697235
1816.7,-4.207384865
1816.8,-4.207097713
1816.9,-4.20683573
1817,-4.206598866
1817.1,-4.206387069
1817.2,-4.206200291
1817.3,-4.206038479
1817.4,-4.205901583
1817.5,-4.205789552
1817.6,-4.205702334
1817.7,-4.205639878
1817.8,-4.205602131
1817.9,-4.205589042
1818,-4.205600558
1818.1,-4.205636626
1818.2,-4.205697193
1818.3,-4.205782206
1818.4,-4.205891613
1818.5,-4.206025358
1818.6,-4.206183389
1818.7,-4.20636565
1818.8,-4.206572088
1818.9,-4.206802648
1819,-4.207057275
1819.1,-4.207335913
1819.2,-4.207638508
1819.3,-4.207965003
1819.4,-4.208315342
1819.5,-4.20868947
1819.6,-4.20908733
1819.7,-4.209508865
1819.8,-4.209954018
1819.9,-4.210422732
1820,-4.21091495
1820.1,-4.211430614
1820.2,-4.211969666
1820.3,-4.212532048
1820.4,-4.213117702
1820.5,-4.213726568
1820.6,-4.214358588
1820.7,-4.215013703
1820.8,-4.215691854
1820.9,-4.21639298
1821,-4.217117023
1821.1,-4.217863923
1821.2,-4.218633618
1821.3,-4.219426049
1821.4,-4.220241156
1821.5,-4.221078877
1821.6,-4.221939151
1821.7,-4.222821918
1821.8,-4.223727116
1821.9,-4.224654682
1822,-4.225604556
1822.1,-4.226576676
1822.2,-4.227570978
1822.3,-4.228587401
1822.4,-4.229625882
1822.5,-4.230686359
1822.6,-4.231768767
1822.7,-4.232873044
1822.8,-4.233999127
1822.9,-4.235146951
1823,-4.236316454
1823.1,-4.23750757
1823.2,-4.238720237
1823.3,-4.239954389
1823.4,-4.241209963
1823.5,-4.242486892
1823.6,-4.243785113
1823.7,-4.245104559
1823.8,-4.246445166
1823.9,-4.247806868
1824,-4.2491896
1824.1,-4.250593295
1824.2,-4.252017887
1824.3,-4.253463311
1824.4,-4.254929499
1824.5,-4.256416385
1824.6,-4.257923902
1824.7,-4.259451982
1824.8,-4.26100056
1824.9,-4.262569566
1825,-4.264158933
1825.1,-4.265768595
1825.2,-4.267398481
1825.3,-4.269048525
1825.4,-4.270718658
1825.5,-4.272408811
1825.6,-4.274118915
1825.7,-4.275848902
1825.8,-4.277598702
1825.9,-4.279368246
1826,-4.281157464
1826.1,-4.282966287
1826.2,-4.284794644
1826.3,-4.286642467
1826.4,-4.288509683
1826.5,-4.290396223
1826.6,-4.292302017
1826.7,-4.294226993
1826.8,-4.296171081
1826.9,-4.298134209
1827,-4.300116307
1827.1,-4.302117302
1827.2,-4.304137124
1827.3,-4.306175701
1827.4,-4.308232961
1827.5,-4.310308832
1827.6,-4.312403242
1827.7,-4.314516119
1827.8,-4.31664739
1827.9,-4.318796982
1828,-4.320964823
1828.1,-4.32315084
1828.2,-4.32535496
1828.3,-4.327577111
1828.4,-4.329817218
1828.5,-4.332075208
1828.6,-4.334351008
1828.7,-4.336644544
1828.8,-4.338955742
1828.9,-4.341284527
1829,-4.343630826
1829.1,-4.345994565
1829.2,-4.348375668
1829.3,-4.350774062
1829.4,-4.35318967
1829.5,-4.35562242
1829.6,-4.358072235
1829.7,-4.36053904
1829.8,-4.36302276
1829.9,-4.36552332
1830,-4.368040645
1830.1,-4.370574657
1830.2,-4.373125282
1830.3,-4.375692444
1830.4,-4.378276066
1830.5,-4.380876072
1830.6,-4.383492386
1830.7,-4.386124932
1830.8,-4.388773633
1830.9,-4.391438412
1831,-4.394119193
1831.1,-4.396815898
1831.2,-4.39952845
1831.3,-4.402256773
1831.4,-4.405000788
1831.5,-4.407760419
1831.6,-4.410535587
1831.7,-4.413326215
1831.8,-4.416132226
1831.9,-4.418953541
1832,-4.421790082
1832.1,-4.424641771
1832.2,-4.42750853
1832.3,-4.430390281
1832.4,-4.433286945
1832.5,-4.436198444
1832.6,-4.4391247
1832.7,-4.442065633
1832.8,-4.445021164
1832.9,-4.447991216
1833,-4.450975708
1833.1,-4.453974562
1833.2,-4.456987699
1833.3,-4.460015039
1833.4,-4.463056504
1833.5,-4.466112012
1833.6,-4.469181486
1833.7,-4.472264846
1833.8,-4.475362011
1833.9,-4.478472902
1834,-4.48159744
1834.1,-4.484735543
1834.2,-4.487887133
1834.3,-4.491052129
1834.4,-4.49423045
1834.5,-4.497422017
1834.6,-4.500626748
1834.7,-4.503844564
1834.8,-4.507075384
1834.9,-4.510319128
1835,-4.513575713
1835.1,-4.516845061
1835.2,-4.52012709
1835.3,-4.523421719
1835.4,-4.526728867
1835.5,-4.530048453
1835.6,-4.533380396
1835.7,-4.536724614
1835.8,-4.540081027
1835.9,-4.543449553
1836,-4.54683011
1836.1,-4.550222617
1836.2,-4.553626993
1836.3,-4.557043155
1836.4,-4.560471022
1836.5,-4.563910513
1836.6,-4.567361545
1836.7,-4.570824038
1836.8,-4.574297907
1836.9,-4.577783073
1837,-4.581279453
1837.1,-4.584786964
1837.2,-4.588305526
1837.3,-4.591835055
1837.4,-4.595375469
1837.5,-4.598926687
1837.6,-4.602488626
1837.7,-4.606061203
1837.8,-4.609644337
1837.9,-4.613237944
1838,-4.616841944
1838.1,-4.620456253
1838.2,-4.624080789
1838.3,-4.627715469
1838.4,-4.631360213
1838.5,-4.635014936
1838.6,-4.638679557
1838.7,-4.642353994
1838.8,-4.646038163
1838.9,-4.649731983
1839,-4.653435371
1839.1,-4.657148245
1839.2,-4.660870522
1839.3,-4.664602119
1839.4,-4.668342954
1839.5,-4.672092945
1839.6,-4.675852008
1839.7,-4.679620062
1839.8,-4.683397023
1839.9,-4.687182809
1840,-4.690977338
1840.1,-4.694780527
1840.2,-4.698592293
1840.3,-4.702412554
1840.4,-4.706241227
1840.5,-4.710078229
1840.6,-4.713923479
1840.7,-4.717776892
1840.8,-4.721638387
1840.9,-4.72550788
1841,-4.72938529
1841.1,-4.733270533
1841.2,-4.737163526
1841.3,-4.741064188
1841.4,-4.744972434
1841.5,-4.748888184
1841.6,-4.752811353
